0, 0.49299568965517243
1, 0.5037715517241379
2, 0.5237068965517241
3, 0.5199353448275862
4, 0.505926724137931
5, 0.4838362068965517
6, 0.484375
7, 0.47413793103448276
8, 0.5048491379310345
9, 0.4994612068965517
10, 0.5016163793103449
11, 0.4951508620689655
12, 0.5016163793103449
13, 0.5016163793103449
14, 0.5172413793103449
15, 0.5123922413793104
16, 0.509698275862069
17, 0.49299568965517243
18, 0.5086206896551724
19, 0.5134698275862069
20, 0.49407327586206895
21, 0.47790948275862066
22, 0.48814655172413796
23, 0.4892241379310345
24, 0.4978448275862069
25, 0.5043103448275862
26, 0.5053879310344828
27, 0.5086206896551724
28, 0.4175646551724138
29, 0.5064655172413793
30, 0.49137931034482757
31, 0.5102370689655172
32, 0.49299568965517243
33, 0.5021551724137931
34, 0.5140086206896551
35, 0.5107758620689655
36, 0.49137931034482757
37, 0.5005387931034483
38, 0.49353448275862066
39, 0.5016163793103449
40, 0.5021551724137931
41, 0.5005387931034483
42, 0.5021551724137931
43, 0.5107758620689655
44, 0.5016163793103449
45, 0.5102370689655172
46, 0.5210129310344828
47, 0.4827586206896552
48, 0.5064655172413793
49, 0.5016163793103449
50, 0.49191810344827586
51, 0.5053879310344828
52, 0.5123922413793104
53, 0.5123922413793104
54, 0.5016163793103449
55, 0.49676724137931033
56, 0.5016163793103449
57, 0.5118534482758621
58, 0.4951508620689655
59, 0.49353448275862066
60, 0.4886853448275862
61, 0.5
62, 0.5075431034482759
63, 0.5016163793103449
64, 0.5070043103448276
65, 0.5016163793103449
66, 0.5005387931034483
67, 0.5080818965517241
68, 0.5080818965517241
69, 0.5016163793103449
70, 0.5016163793103449
71, 0.5016163793103449
72, 0.5016163793103449
73, 0.5016163793103449
74, 0.5016163793103449
75, 0.5016163793103449
76, 0.5016163793103449
77, 0.5016163793103449
78, 0.5016163793103449
79, 0.5016163793103449
80, 0.5016163793103449
81, 0.5016163793103449
82, 0.5016163793103449
83, 0.5016163793103449
84, 0.5016163793103449
85, 0.5016163793103449
86, 0.5016163793103449
87, 0.5016163793103449
88, 0.5016163793103449
89, 0.5016163793103449
90, 0.5016163793103449
91, 0.5016163793103449
92, 0.5016163793103449
93, 0.5016163793103449
94, 0.5016163793103449
95, 0.5016163793103449
96, 0.5016163793103449
97, 0.5016163793103449
98, 0.5016163793103449
99, 0.5016163793103449
100, 0.5016163793103449
101, 0.5016163793103449
102, 0.5016163793103449
103, 0.5016163793103449
104, 0.5016163793103449
105, 0.5016163793103449
106, 0.5016163793103449
